PlaceId,Autor,Nota_Avaliacao,Comentario,Quando,Timestamp,FotoPerfil,Regiao
ChIJu-UM8iFbzpQRwMZsV1AHuTE,David Hochman,5,"Diferente do que vi em muitas outras avaliações, minha experiência foi excelente em todos os sentidos, principalmente na qualidade da comida considerando custo vs. benefício! Maravilhoso restaurante!",3 months ago,2025-05-06 16:47:56+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUCjmSgzoytiqk9CxoKQ0FaH3-dUljbSvYlH42Fxz-oEz8r07skRw=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJu-UM8iFbzpQRwMZsV1AHuTE,Karina Costa,1,"Gerente despreparado, arrogante. Achei um cabelo dentro da carne e ao procurar a equipe fui extremamente mal tratada e ridicularizada pela equipe presente. Os profissionais que estão atendendo não estão paramentados de maneira adequada assim como a qualidade do que eles fazem são pessimas",5 months ago,2025-03-10 15:42:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUUsdqsc5Lbudc7OgqgLEo6qor1L_lt8FrkMTvGvAgz_wv_2fWegA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJu-UM8iFbzpQRwMZsV1AHuTE,Edison Beneluca “Beneluca”,5,"Frequento o Vila Santorini desde que abriu há mais de 5 anos. Me tornei um cliente fiel. Sempre que posso, vou ao restaurante ás 11 e 30 ou após ás 13 e 30. No horário do meio-dia até 13 e 30 é sempre MUITO LOTADO. As Carnes são as de melhor qualidade, pois o churrasqueiro é gaúcho e o dono também. Supera qualquer carne oferecida na Região. O Buffet é sempre variado, fresco e de boa qualidade.  O ambiente é simples e acolhedor e ainda  tem uma área ao ar livre, muito agradável nos dias de calor. Balas de canela, café e chá de casca de abacaxi são oferecidos na saída. Fui SEMPRE bem atendido e vejo muitos clientes fiéis no restaurante. Trato os colaboradores pelo nome pois á somos conhecidos de longa data. É o melhor custo benefício da Região. Não exite em fazer uma visita!",a month ago,2025-07-05 15:43:28+00:00,https://lh3.googleusercontent.com/a/ACg8ocJTLb0F3qKEacuMMIJ0LSgcyoL_htCOhdHmaA3hqB327zor_bBz=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJu-UM8iFbzpQRwMZsV1AHuTE,Karina Cardoso,5,"Que lugar maravilhoso, estava passando e entrei para ver o buffet e super valeu a pena.
Uma variedade ótima de comida, muito saborosa, e apesar do horário quase fechando estava fresquinha, o atendimento foi ótimo. O local é extremamente agradável, aos fundos tem mesinhas com vista para umas árvores, e prédios, recomendo!!",3 years ago,2022-06-04 01:49:48+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXjVC_TVApoDYch4sZSg-fPKzDdRzIVBIWkns3IPCiMmcLv2ohkNw=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJFzAr_QZbzpQR3i_aH6NMGbA,Roberto Otsu,4,"Ótimo ""kombini"" (loja de conveniência, em japonês). É uma mercearia com produtos orientais, especialmente artigos japoneses e coreanos. Aqui, você encontra bentô, sushi, mochi, sake, refrigerantes, salgadinhos, doces, condimentos, etc.
A loja é bem organizada, com boa iluminação, limpa, moderna.
Recomendo.",7 months ago,2025-01-11 02:42:02+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWZ1LyvZk_EebmFSG0429O8v5x559rvhHxNbeqxwLcMvKJhkrHsgw=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJFzAr_QZbzpQR3i_aH6NMGbA,Lívia Lucinda,5,"Fiz o pedido via WhatsApp e solicitei um Motoboy pra ir retirar. Quem realizou meu atendimento foi a Melissa, muito ágil e prestativa. Os produtos chegaram bem embalados e ainda veio balinhas de brinde. Com certeza pedirei novamente 🥰",3 weeks ago,2025-07-22 22:39:20+00:00,https://lh3.googleusercontent.com/a-/ALV-UjX9DHtg66rG4Pj4QGsUtGjK4zSkzg_jvQMOmAPHFXtiOTMbSIFpMg=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJFzAr_QZbzpQR3i_aH6NMGbA,Claudia Higa,5,"Lugar prático, limpo e agradável… para compras rápidas! Possui produtos japoneses e sempre com promoções diárias!",9 months ago,2024-11-09 16:28:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVg7QRimoHCPDma9F_AWRtzT6Gdieo2izKmTK0HybOqC7-3yQY0=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJFzAr_QZbzpQR3i_aH6NMGbA,Annelise Casagrande,5,"Sempre maravilhosos! A equipe é sensacional, e sempre reserva um monte de coisas gostosas quando eu não consigo passar na hora que os produtos chegam!! Amo demais e já faz parte da minha rotina estar sempre por lá comprando várias delícias 😍",2 years ago,2022-10-17 11:58:25+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXocuPlBva2P9CUbdJQmxmaez8km8Xz9niLG8FcrTxUcG78qRs28A=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJFzAr_QZbzpQR3i_aH6NMGbA,Carla Castilho,5,"excelente em tudo, atendimento, bolos, combos, diversidade! super recomendo!",6 months ago,2025-02-02 20:11:47+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVqkIVApv85bBGQvWDSdksvxOppDRC1m4AU2l6r-ZTJxRMhhac=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJI7bWHlxbzpQRIi2vTxJAQj4,filipe,5,,8 months ago,2024-11-23 19:37:57+00:00,https://lh3.googleusercontent.com/a/ACg8ocKMps6qiOfNu3waKATk4scPY6qY4g0Xc8xP6Aa0Eha5DlkO5uE=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJjbkPmFdazpQRhpLKMmdO2sQ,Robson Souza,5,"Food is awesome, service is good, price is fair! Try it!",2 years ago,2022-11-16 00:21:44+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWfJttwb4jTZRCS5psb3xxtEBsndiXA-6TVV3J7lfXgaeMMe5Ej=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJjbkPmFdazpQRhpLKMmdO2sQ,Daniel Minzon,5,Nots 10,6 years ago,2019-01-21 09:51:28+00:00,https://lh3.googleusercontent.com/a/ACg8ocJnLuBlrHFfgE56iWsLZyfDR0g_1tHRPQgp_2MYEXMd4Z17-A=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJjbkPmFdazpQRhpLKMmdO2sQ,Thiago Silva,5,"Uma portinha vermelha que é uma surpresa : um maravilhoso restaurante self Service, melhor da região, muita variedade , o cardápio tem itens diferentes a cada dia …
Meu local favorito da região !
Não se assuste com as filas, é um sucesso, mas o flui, sempre há lugar pra sentar … além de tudo o preço mais justo da região tb ! Mto bom",3 weeks ago,2025-07-22 17:41:24+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUVUCxWU3RgUjkfDrMsQXFLLpLXDtU7ErQrbdZFmYEBj7OtA0gA=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJjbkPmFdazpQRhpLKMmdO2sQ,Gente Que Produz,5,"Local espaçoso, comida fresca. Buffet bem variado.
Fui numa sexta-feira e tinha opções de comida japonesa: sushi, temaki, hot roll, shimeji, yakisoba; uma delícia!
Também tinha: arroz integral, arroz branco, feijão, farofa de banana, bolinho de queijo, alguns tipos de carnes e saladas.
Vale a pena!",2 years ago,2023-07-22 00:15:21+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVgAxepdpYuUzArPtYvo26pHn4QUBTpO5H1SgPvb0E49D6DLKaY=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJjbkPmFdazpQRhpLKMmdO2sQ,Victor Pasquale,5,"Esse restaurante foi um achado: cardápio variado, comida boa, preço adequado e atendimento impecável. Sempre almoço perto do fim do hr, nunca deixou a desejar. Os pontos de melhoria podem ser: colocar mais detalhado o que é cada prato e proteger os buffets que ficam abertos e expostos ao público",3 years ago,2022-03-14 16:36:08+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWaC0vDiDVdeFPsUaYf_U6nTnrwJo800AqGZqXDigd4SxLqOxFD=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJedy6mFdazpQRtP8UTW8BIrw,Vera Basi Vera,1,"Fomos ao local no sábado, rodízio a R$ 74,90
Comida ruim, sem variedades nenhuma, frias, saladas de folhas murchas e só 2 tipos, criança de 10 anos que não come nada paga inteira, carnes duras,queimadas e sem gosto nenhum!!Já fui em outros Tendal ...esse  foi o pior!",a year ago,2024-01-21 16:09:44+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXnSKAarmHh8s0KnEiTBFx2AaBACN2Ue4GjKFxlRPe6H3cwcA5-=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJedy6mFdazpQRtP8UTW8BIrw,Nayara Pereira,4,Uma ótima opção para um bom café da manhã por um preço justo,8 years ago,2017-06-16 11:14:02+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWo1sT7p-yHnm2VWTB_m9uz-G8ekndj4ESp5SjYj7d3k3v_pj7d=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJedy6mFdazpQRtP8UTW8BIrw,KARDASHIANN OFICIAL,1,"Não gostei , eu e minhas amigas compramos uma feijoada para 4 pessoas eles mandaram uma porção de arroz que dava para no máximo 2 pessoas,  falamos com os funcionários se era aquilo mesmo fomos super mal tratados , tivemos que pagar por mas uma porção de arroz nossa só stress nunca mas volto lá.  Vou postar essa experiência em todo lugar que puder pq odiei   . @mckardashiann",3 years ago,2021-11-17 23:50:49+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWPNI22TvekQlOCzy2rtIGJ1chMFZvcG0HiQkp865KsSvU9XHEq=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJedy6mFdazpQRtP8UTW8BIrw,Matheus Lyderis,5,"Fazia tempo em que não era tão bem servido num restaurante como fui aqui.
Lugar fantástico.
Há anos em que trabalho próximo, e resolvi almoçar lá.
Melhor decisão que já tomei!
Estavam uma menina e um rapaz, e ambos foram muito atenciosos comigo, capricharam no prato e na mistura. 10. Lugar 10
Se você leu aqui aqui, fica meu conselho:
Procure almoçar lá. Será uma experiência inesquecível.",4 years ago,2021-07-24 21:57:41+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWUIq_fHWbUDGsOVYohkI92e5OfGSaujlOSvhL37YPhfipc-jF7=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJedy6mFdazpQRtP8UTW8BIrw,eduardo alves,5,"Bem tranquilo comida gostosa,atendimento ótimo,cerveja gelada,..",10 months ago,2024-10-05 16:35:49+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXPnsLhlmQLdCrE98SpsAypv6E0FG5VKsc1eQ-zu_L3qTG7cU0aSQ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJz82tAGlbzpQRTPbtQevsTgk,Thaís Saito,4,"Great food for a coffee break. I recommend eating some pão de queijo com goiaba and croissants. Has a expensive menu, some juices are not fresh as they say and the service is not the best.",3 years ago,2022-03-23 13:57:48+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVlNuD61gTfIjR8s40OREYFyP-tBXqHN4108q-4ikyN-aUV3N4=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJz82tAGlbzpQRTPbtQevsTgk,Gian Mastrorosa,4,Cool bakery with nice croissants and other options. A bit too pricy.,3 years ago,2021-10-12 17:16:01+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWKmHfrwQdlYlvuCOF7ZK--zuh9Uz3y8s_yaZukkigfO_idMFo=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJz82tAGlbzpQRTPbtQevsTgk,Edson Yam,1,Overpriced! In addition the cashier tried to fool me when I asked to add the CPF in the invoice.,6 years ago,2019-05-10 10:50:00+00:00,https://lh3.googleusercontent.com/a/ACg8ocJOICuQ8J9IqrqndNELKt9SeYTJ51hXLFQVzrVgFly_w03hVw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJz82tAGlbzpQRTPbtQevsTgk,Anjee DiSanto,4,Small but with excellent croissants and watermelon juice.,6 years ago,2019-03-23 13:11:14+00:00,https://lh3.googleusercontent.com/a-/ALV-UjU9_1SVXbpGW-NimDi5xJV1vFc2PkTrO93Flj8MsjB1Ftim0hrR=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJz82tAGlbzpQRTPbtQevsTgk,Robson Souza,2,Service needs serious improvement...,3 years ago,2021-12-22 02:43:07+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWfJttwb4jTZRCS5psb3xxtEBsndiXA-6TVV3J7lfXgaeMMe5Ej=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJXcxQ0ldazpQRybBEH5TKCTs,Catharina Patussi,5,"Mistura de comida brasileira e asiática, tudo muito bem feito e saboroso!",a month ago,2025-06-26 14:46:43+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWc2FLx4ZfpGHicWmYXcm97FWfJqWrRi4VwVAKDiP5wejAH2R6j=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJXcxQ0ldazpQRybBEH5TKCTs,Deise Ahagon,5,"Restaurante ótimo, Sr. Kojima e Dona Eunice capricham no sabor das refeições, nada de exageros no tempero, e eles sãomuito simpáticos! Estão funcionando para retirada de marmitex durante a pandemia respeitando as regras de higiene e distanciamento físico.",5 years ago,2020-07-03 16:37:57+00:00,https://lh3.googleusercontent.com/a/ACg8ocL-q81EWJjh-OZ36uxX00On8lxFvWa-xTxeLU4jeQbaaBmBIw=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJXcxQ0ldazpQRybBEH5TKCTs,Rafael Eiji,5,"Excelente comida!! Preço bastante justo, principalmente levando-se em conta a qualidade oferecida dos alimentos!! Ampla variedade no buffet! Ambiente super agradável!! Retornarei muitas outras vezes!! 🥰🥰🥰",2 years ago,2023-06-05 20:34:03+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWXUbNjf_9b-mRL9iPEp9Z4uRW7UBoIZOsMye-JAC-j5__gQ1ZXOA=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJXcxQ0ldazpQRybBEH5TKCTs,paula nakamura,5,Comida caseira e super  variadas.,2 months ago,2025-05-21 23:44:56+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWmIpfO33fxXmovvTnqKTW_u4I7a7hiDn3SgXh191zJvqnzYdk=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJXcxQ0ldazpQRybBEH5TKCTs,SPA Nakamura Zen,5,"Comida saborosa , encontra nais comida docfia dia japonesa. Muiyo bom",11 months ago,2024-09-04 11:27:42+00:00,https://lh3.googleusercontent.com/a-/ALV-UjW9YDnJ90n5Q0afAIdaxGecfovbfwQGRghirZbIXZsYmuKx1jxWwg=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJM7WBffhazpQREk6RvRVU29E,Lukey Farias,5,Show,6 years ago,2019-06-08 16:58:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWb5pv3zp03srvuWXzBVwsB5huMAIKwYqLu2Ab6USD5GO9haNQy=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJM7WBffhazpQREk6RvRVU29E,Paulo Roberto Bernardo,3,"O preço é bom, buffet com opções básicas e comida gostosa, por R$26,90 dá para comer bem enchendo o prato uma vez.
O problema está na hora do pagamento, a loja tem 3 maquininhas de cartão, todas da Getnet, que na hora de pagar por aproximação por NFC e até com cartão físico apresentam diversos erros, causando atrasos e constrangimento; e os donos não reconhecem que o problema esta nas máquinas,  dando a entender que a culpa é do cartão do cliente?!
Qualquer estabelecimento tem pelo menos duas máquinas de operadoras diferentes, para o caso de uma ficar fora do ar ou ocorrer alguma incompatibilidade com algum cartão, isso é o mínimo, e acontece mais do que se imagina?!
Já vi estabelecimento perder cliente por produto de má qualidade ou por mau atendimento, agora por causa de máquina de cartão problemática e mentalidade fechada de donos definitivamente é de lascar?!",7 months ago,2025-01-09 00:56:37+00:00,https://lh3.googleusercontent.com/a/ACg8ocKoUnM7jhkI6yYoOPClw0792HOmZNsWAtc5Vj7uyD4qSQXvPQcT=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJM7WBffhazpQREk6RvRVU29E,Vinicius Alves,1,"ambiente nem um pouco aconchegante e o dono é super ignorante desnecessariamente, a essência de um bom negócio é tratar bem seus clientes, mas nesse lugar a educação passa longe.",4 months ago,2025-04-02 16:58:06+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVqQ-bOOf4Cz2r1jfDkGt3Yloc1ANAEa22FgPd7ffjhyrmd8RliAQ=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJM7WBffhazpQREk6RvRVU29E,alxvistorias,1,"A propaganda é enganosa, pois não é coma a vontade e sim só uma vez, você pode colocar encher o prato até derramar pois eles não deixam você se servir novamente mesmo sendo a vontade. Outra coisa é que eles fecham as 15:00 porém deixam a porta aberta, e se você chegar e se servir, ele vai até sua mesa e diz: nos fechamos as 15:00, constrangedor! Se eu não me engano o Sr é o dono, é ignorante que só por Deus, um desespero para fazer as coisas, arrogante, não volto nunca mais.",10 months ago,2024-10-11 23:59:40+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUBRfYP2xrQnHz8Q4d8NgH7zcebbQk-emHLsRuSuFXiIhoi6IJN=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJM7WBffhazpQREk6RvRVU29E,Fabio Nercessian,5,"Comida caseira bem gostosa, valor bem em conta. Recomendo",3 months ago,2025-05-10 16:37:07+00:00,https://lh3.googleusercontent.com/a/ACg8ocL0wTqj1NGRcbywjhj_zMQ3AsVtKrdmDP3YhGQJNswpnqu5sQ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ20itEL9bzpQRDBqhza_soa0,Thiago D'Angelo,5,Good & well spiced oriental food near São Judas subway station. Cold beer and delicious guioza.,3 years ago,2021-12-07 22:04:48+00:00,https://lh3.googleusercontent.com/a/ACg8ocJMpdx0SKe_VNTjg2V8oq7BIRiQJJNAh70aAwWtKqBpMnDcXIQL=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJ20itEL9bzpQRDBqhza_soa0,Renan Mitio,5,"Um dos melhores lamens da região. Restaurante parece pequeno por fora mas é bem amplo, com pratos muito saborosos e atendimento incrível! Voltarei para provar outros pratos.",a week ago,2025-08-01 23:59:11+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWkfWGagLqL_v6XZD8leHdbb1PcaqAOlzzaWa0EkTXRd3xyDyvRuw=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJ20itEL9bzpQRDBqhza_soa0,Nicolas Votta,5,"Lugarzinho escondido na Fagundes, que eu já cogitava conhecer há muito tempo... sempre passava na frente e achava que fosse uma cafeteria.
Resolvi experimentar e me surpreendi positivamente.
Tem um ambiente simples porém muito aconchegante e silencioso.
O atendimento é rápido e simpático. A comida tem o preço justo, é deliciosa e na quantidade certa.
Com certeza voltarei para experimentar novos pratos.",3 weeks ago,2025-07-20 12:38:40+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWvu57QCClXl_sD6_fvSP_2cqIn4GHNLY9sbVKkVJRkRV5M96vB=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJ20itEL9bzpQRDBqhza_soa0,Alef Felix,5,"Ambiente ótimo e atendimento excelente, cada parte do Teishoku estava maravilhoso e com um sabor único, fora o atendimento que é excelente, com certeza vou voltar mais vezes para provar os demais pratos.",a month ago,2025-07-10 22:13:01+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVzTpQsxbsN8mgk4L1Otwn4qitkNv58h0EyukGtqr4eoM57b3kP8w=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJ20itEL9bzpQRDBqhza_soa0,Luiz Felipe SIlva,5,"Muito gostoso o lugar e a comida l, atendimento muito bom !",2 months ago,2025-06-04 20:53:06+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXOTqcYWyQqRQEFxSrSzyr5esVoChopI1Gj7iTxHhBTJ_Lh17bJ=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ6Up98SJbzpQR_a6OWEX4Pxc,andrea policeno,1,"encomendei cento de salgado para aniversario de meu filho e para minha surpresa fui retirar e disseram que nao tinham feito! sequer pediram desculpas! nao avisaram com antecedência! muita falta de consideração! totalmente irresponsável! fui buscar as 14h , tinham a manhã inteira para ligar avisando",5 months ago,2025-03-10 10:49:27+00:00,https://lh3.googleusercontent.com/a/ACg8ocKoQQ2N9BedORJYR3hFH1xp2twWAq81hNFA5Xyx9c6dmeg4lw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ6Up98SJbzpQR_a6OWEX4Pxc,Sandra Padro,5,"Minha experiência foi maravilhosa tudo bem organizado limpo e é um ambiente aconchegante
Fui muito bem resepicionada e os salgados bem feitos .",8 months ago,2024-12-11 00:35:19+00:00,https://lh3.googleusercontent.com/a/ACg8ocLtcOjrQ6g-kbecljUV7LAL02K23qqamNgfV2dzlyhbahVdwg=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ6Up98SJbzpQR_a6OWEX4Pxc,Jamily Santos,5,"Eu compro lá constantemente e amo tudo que eles fazem, local excelente para alimentação, várias opções diferentes e um ótimo atendimento. Desejo tudo de melhor! Obrigada por sempre me atenderem bem ♥️",10 months ago,2024-10-07 21:28:37+00:00,https://lh3.googleusercontent.com/a/ACg8ocInNsH57Tpqwfob11hTpjDD_XMGGo5Sho7tS9gtcD51ZMeh7Q=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ6Up98SJbzpQR_a6OWEX4Pxc,Anna Julia Godoy,5,Minha experiência foi ótima fui muito bem atendida e os salgados de São maravilhosos pretendo voltar mais VEZES,8 months ago,2024-12-11 13:39:38+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWA9c4aZX_5EzlT2x6U4QYBkjGq1iCRCshEVJpFJRByDUX-Q9dR=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ6Up98SJbzpQR_a6OWEX4Pxc,aliandra vieira,5,"Ambiente agradável, comida deliciosa!  Atendimento excelente.",8 months ago,2024-12-08 18:46:20+00:00,https://lh3.googleusercontent.com/a/ACg8ocLU8gj2552vwkC3AUnl-asj5bB0VTR9YgOUhqekjecjXkAWwg=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJjxXzzFFazpQRVpQQ68zBTmQ,Neiva Jacques,5,"De volta ao paraíso da doçura!
Sem dúvida os melhores bolos que eu já provei.
Tudo é “de verdade “ especialmente o chantilly!
Obrigada Gê por fazer a vida mais feliz!",3 months ago,2025-04-26 16:24:57+00:00,https://lh3.googleusercontent.com/a/ACg8ocJKpUaXsLxsvO3HxJatopPPSRS0IB1lXw_5MmFZRwfTgfiMIg=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJjxXzzFFazpQRVpQQ68zBTmQ,Natália F. Campos,5,Bolo tropical. Lindo e delicioso. Entrega muito caprichada.  Amei ❤,5 months ago,2025-03-03 12:55:59+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUo_vjLzmtJwOCCeSXnUob9ejFKAHjqbhVt3IJ9gtXQWALLM3T6fA=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJjxXzzFFazpQRVpQQ68zBTmQ,Alvaro Lima,5,"Um confeitaria simples e escondida porém com um bolo de chocolate muito bom e um atendimento nota 10, se estiver pela região vale a pena fazer uma visita.

Uma fatia de bolo bem generosa e um café puro custaram R$21,90",a year ago,2024-04-22 17:12:32+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUbUFBJQicAj3oEqmVkiS6310UjjLw2tUn0wKUds3R_0lSRdvc1LQ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJjxXzzFFazpQRVpQQ68zBTmQ,FA,5,"Ótimo atendimento, ótimo ambiente, ótimo café, salgados e doces.",2 months ago,2025-05-23 17:30:14+00:00,https://lh3.googleusercontent.com/a/ACg8ocK5wMGnRgnRPvDjyGKlDrAwckAhfihNTmjxoIcDlmq3rH3FRg=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJjxXzzFFazpQRVpQQ68zBTmQ,yoshida,5,"Produtos de ótima  qualidade , saboroso,  tempero sem exagero  de sal , e os bolos sem, comentários! Tudo de bom.vale a pena experimentar, pois é  feita modo artesanal...a proprietária  sempre vigiando  a qualidade!!!
...",a year ago,2024-04-01 13:54:31+00:00,https://lh3.googleusercontent.com/a-/ALV-UjV5_X8tVdizHlnEKh4yVBRHpY7HUXj2meDIKfwuZQtoQ7Cetl1KhA=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJz6S_EU5azpQRJZlzFTz4mXk,Ricardo Scarpin,5,Top,4 years ago,2020-10-28 02:25:08+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWDnDyhGxaa9UegVE0udp4tt1GF16rQzqhpPR3U5vOBtq_LLggq=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJz6S_EU5azpQRJZlzFTz4mXk,edmilson jesus,5,Show,4 years ago,2020-09-07 13:00:02+00:00,https://lh3.googleusercontent.com/a/ACg8ocIklCHqAAfiK_tl50rSF_N2MPwr8cFWM2S_FMdC9U25kol-1X9D=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJz6S_EU5azpQRJZlzFTz4mXk,Camila Postal,1,"A fila do karaokê não segue critério algum. Cheguei às 20h00. De lá até uma da manhã eu cantei UMA música, enquanto várias pessoas já estavam repetindo mais de cinco vezes. E mesmo avisando que minha mesa não estava sendo chamada, não adiantou. Sem falar que pedimos várias vezes para ligarem o ar-condicionado e não ligaram, mesmo o ambiente estando super abafado. Comida boa, mas o atendimento deixa muito a desejar.",a month ago,2025-07-06 03:51:30+00:00,https://lh3.googleusercontent.com/a/ACg8ocJbd3Ojik-O5JIxcocExErRlwdL19YWTPiyoN6-HeuKULjTng=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJz6S_EU5azpQRJZlzFTz4mXk,Ricardo Ferrara,5,Ótimo restaurante! Ótimo karaokê sob o comando do KJ Marcelo Eduardo.,5 months ago,2025-02-18 03:25:56+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWE9ONQY1aSrYNs3IQJ1uXWKSw6dweW_srpBx8SijMirh-r7wbY=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
